scenario,sensor,impact
VV735X,PJ3531X,90000.0
VV735X,PJ564X,90000.0
VV745X,1,21600.0
VV745X,CI1004X,90000.0
VV745X,CI100X,90000.0
VV745X,CI1074X,90000.0
VV745X,CI1226X,90000.0
VV745X,CI1277X,90000.0
VV745X,CI1305X,90000.0
VV745X,CI1360X,90000.0
VV745X,CI1385X,90000.0
VV745X,CI1479X,90000.0
VV745X,CI1508X,90000.0
VV745X,CI150X,90000.0
VV745X,CI15X,90000.0
VV745X,CI1638X,90000.0
VV745X,CI170X,90000.0
VV745X,CI1786X,90000.0
VV745X,CI193X,90000.0
VV745X,CI1X,90000.0
VV745X,CI2,90000.0
VV745X,CI2056X,90000.0
VV745X,CI206X,90000.0
VV745X,CI2124X,90000.0
VV745X,CI2150X,90000.0
VV745X,CI226X,90000.0
VV745X,CI2274X,90000.0
VV745X,CI227X,90000.0
VV745X,CI2313X,90000.0
VV745X,CI248X,90000.0
VV745X,CI266X,90000.0
VV745X,CI2879X,90000.0
VV745X,CI2920X,90000.0
VV745X,CI2994X,90000.0
VV745X,CI3067X,90000.0
VV745X,CI3105X,90000.0
VV745X,CI3126X,90000.0
VV745X,CI3171X,90000.0
VV745X,CI3238X,90000.0
VV745X,CI3330X,90000.0
VV745X,CI333X,90000.0
VV745X,CI3367X,90000.0
VV745X,CI3386X,90000.0
VV745X,CI3406X,90000.0
VV745X,CI3449X,90000.0
VV745X,CI3459X,90000.0
VV745X,CI3462X,90000.0
VV745X,CI3464X,90000.0
VV745X,CI3465X,90000.0
VV745X,CI3498X,90000.0
VV745X,CI3499X,90000.0
VV745X,CI3509X,90000.0
VV745X,CI3512X,90000.0
VV745X,CI3526X,90000.0
VV745X,CI3540X,90000.0
VV745X,CI3557X,90000.0
VV745X,CI3560X,90000.0
VV745X,CI3569X,90000.0
VV745X,CI3581X,90000.0
VV745X,CI501X,90000.0
VV745X,CI69X,90000.0
VV745X,CI765X,90000.0
VV745X,FT150X,90000.0
VV745X,PJ3531X,90000.0
VV745X,PJ564X,90000.0
VV74X,1,54000.0
VV74X,CI1004X,90000.0
VV74X,CI100X,90000.0
VV74X,CI1074X,90000.0
VV74X,CI1226X,90000.0
VV74X,CI1277X,90000.0
VV74X,CI1305X,90000.0
VV74X,CI1360X,90000.0
VV74X,CI1385X,90000.0
VV74X,CI1479X,90000.0
VV74X,CI1508X,90000.0
VV74X,CI150X,90000.0
VV74X,CI15X,90000.0
VV74X,CI1638X,90000.0
VV74X,CI170X,90000.0
VV74X,CI1786X,90000.0
VV74X,CI193X,90000.0
VV74X,CI1X,90000.0
VV74X,CI2,90000.0
VV74X,CI2056X,90000.0
VV74X,CI206X,90000.0
VV74X,CI2124X,90000.0
VV74X,CI2150X,90000.0
VV74X,CI226X,90000.0
VV74X,CI2274X,90000.0
VV74X,CI227X,90000.0
VV74X,CI2313X,90000.0
VV74X,CI248X,90000.0
VV74X,CI266X,90000.0
VV74X,CI2879X,90000.0
VV74X,CI2920X,90000.0
VV74X,CI2994X,90000.0
VV74X,CI3067X,90000.0
VV74X,CI3105X,90000.0
VV74X,CI3126X,90000.0
VV74X,CI3171X,90000.0
VV74X,CI3238X,90000.0
VV74X,CI3330X,90000.0
VV74X,CI333X,90000.0
VV74X,CI3367X,90000.0
VV74X,CI3386X,90000.0
VV74X,CI3406X,90000.0
VV74X,CI3449X,90000.0
VV74X,CI3459X,90000.0
VV74X,CI3462X,90000.0
VV74X,CI3464X,90000.0
VV74X,CI3465X,90000.0
VV74X,CI3498X,90000.0
VV74X,CI3499X,90000.0
VV74X,CI3509X,90000.0
VV74X,CI3512X,90000.0
VV74X,CI3526X,90000.0
VV74X,CI3540X,90000.0
VV74X,CI3557X,90000.0
VV74X,CI3560X,90000.0
VV74X,CI3569X,90000.0
VV74X,CI3581X,90000.0
VV74X,CI501X,90000.0
VV74X,CI69X,90000.0
VV74X,CI765X,90000.0
VV74X,FT150X,90000.0
VV74X,PJ3531X,90000.0
VV74X,PJ564X,90000.0
VV75X,1,3600.0
VV75X,CI1004X,90000.0
VV75X,CI100X,90000.0
VV75X,CI1074X,90000.0
VV75X,CI1226X,90000.0
VV75X,CI1277X,90000.0
VV75X,CI1305X,90000.0
VV75X,CI1360X,90000.0
VV75X,CI1385X,90000.0
VV75X,CI1479X,90000.0
VV75X,CI1508X,90000.0
VV75X,CI150X,90000.0
VV75X,CI15X,90000.0
VV75X,CI1638X,90000.0
VV75X,CI170X,90000.0
VV75X,CI1786X,90000.0
VV75X,CI193X,90000.0
VV75X,CI1X,90000.0
VV75X,CI2,90000.0
VV75X,CI2056X,90000.0
VV75X,CI206X,90000.0
VV75X,CI2124X,90000.0
VV75X,CI2150X,90000.0
VV75X,CI226X,90000.0
VV75X,CI2274X,90000.0
VV75X,CI227X,90000.0
VV75X,CI2313X,90000.0
VV75X,CI248X,90000.0
VV75X,CI266X,90000.0
VV75X,CI2879X,90000.0
VV75X,CI2920X,90000.0
VV75X,CI2994X,90000.0
VV75X,CI3067X,90000.0
VV75X,CI3105X,90000.0
VV75X,CI3126X,90000.0
VV75X,CI3171X,90000.0
VV75X,CI3238X,90000.0
VV75X,CI3330X,90000.0
VV75X,CI333X,90000.0
VV75X,CI3367X,90000.0
VV75X,CI3386X,90000.0
VV75X,CI3406X,90000.0
VV75X,CI3449X,90000.0
VV75X,CI3459X,90000.0
VV75X,CI3462X,90000.0
VV75X,CI3464X,90000.0
VV75X,CI3465X,90000.0
VV75X,CI3498X,90000.0
VV75X,CI3499X,90000.0
VV75X,CI3509X,90000.0
VV75X,CI3512X,90000.0
VV75X,CI3526X,90000.0
VV75X,CI3540X,90000.0
VV75X,CI3557X,90000.0
VV75X,CI3560X,90000.0
VV75X,CI3569X,90000.0
VV75X,CI3581X,90000.0
VV75X,CI501X,90000.0
VV75X,CI69X,90000.0
VV75X,CI765X,90000.0
VV75X,FT150X,90000.0
VV75X,PJ3531X,90000.0
VV75X,PJ564X,90000.0
VV76X,1,3600.0
VV76X,CI1004X,90000.0
VV76X,CI100X,90000.0
VV76X,CI1074X,90000.0
VV76X,CI1226X,90000.0
VV76X,CI1277X,90000.0
VV76X,CI1305X,90000.0
VV76X,CI1360X,90000.0
VV76X,CI1385X,90000.0
VV76X,CI1479X,90000.0
VV76X,CI1508X,90000.0
VV76X,CI150X,90000.0
VV76X,CI15X,90000.0
VV76X,CI1638X,90000.0
VV76X,CI170X,90000.0
VV76X,CI1786X,90000.0
VV76X,CI193X,90000.0
VV76X,CI1X,90000.0
VV76X,CI2,90000.0
VV76X,CI2056X,90000.0
VV76X,CI206X,90000.0
VV76X,CI2124X,90000.0
VV76X,CI2150X,90000.0
VV76X,CI226X,90000.0
VV76X,CI2274X,90000.0
VV76X,CI227X,90000.0
VV76X,CI2313X,90000.0
VV76X,CI248X,90000.0
VV76X,CI266X,90000.0
VV76X,CI2879X,90000.0
VV76X,CI2920X,90000.0
VV76X,CI2994X,90000.0
VV76X,CI3067X,90000.0
VV76X,CI3105X,90000.0
VV76X,CI3126X,90000.0
VV76X,CI3171X,90000.0
VV76X,CI3238X,90000.0
VV76X,CI3330X,90000.0
VV76X,CI333X,90000.0
VV76X,CI3367X,90000.0
VV76X,CI3386X,90000.0
VV76X,CI3406X,90000.0
VV76X,CI3449X,90000.0
VV76X,CI3459X,90000.0
VV76X,CI3462X,90000.0
VV76X,CI3464X,90000.0
VV76X,CI3465X,90000.0
VV76X,CI3498X,90000.0
VV76X,CI3499X,90000.0
VV76X,CI3509X,90000.0
VV76X,CI3512X,90000.0
VV76X,CI3526X,90000.0
VV76X,CI3540X,90000.0
VV76X,CI3557X,90000.0
VV76X,CI3560X,90000.0
VV76X,CI3569X,90000.0
VV76X,CI3581X,90000.0
VV76X,CI501X,90000.0
VV76X,CI69X,90000.0
VV76X,CI765X,90000.0
VV76X,FT150X,90000.0
VV76X,PJ3531X,90000.0
VV76X,PJ564X,90000.0
VV770X,1,3600.0
VV770X,CI1004X,90000.0
VV770X,CI100X,90000.0
VV770X,CI1074X,90000.0
VV770X,CI1226X,90000.0
VV770X,CI1277X,90000.0
VV770X,CI1305X,90000.0
VV770X,CI1360X,90000.0
VV770X,CI1385X,90000.0
VV770X,CI1479X,90000.0
VV770X,CI1508X,90000.0
VV770X,CI150X,90000.0
VV770X,CI15X,90000.0
VV770X,CI1638X,90000.0
VV770X,CI170X,90000.0
VV770X,CI1786X,90000.0
VV770X,CI193X,90000.0
VV770X,CI1X,90000.0
VV770X,CI2,90000.0
VV770X,CI2056X,90000.0
VV770X,CI206X,90000.0
VV770X,CI2124X,90000.0
VV770X,CI2150X,90000.0
VV770X,CI226X,90000.0
VV770X,CI2274X,90000.0
VV770X,CI227X,90000.0
VV770X,CI2313X,90000.0
VV770X,CI248X,90000.0
VV770X,CI266X,3600.0
VV770X,CI2879X,90000.0
VV770X,CI2920X,90000.0
VV770X,CI2994X,90000.0
VV770X,CI3067X,90000.0
VV770X,CI3105X,90000.0
VV770X,CI3126X,90000.0
VV770X,CI3171X,90000.0
VV770X,CI3238X,90000.0
VV770X,CI3330X,90000.0
VV770X,CI333X,90000.0
VV770X,CI3367X,90000.0
VV770X,CI3386X,90000.0
VV770X,CI3406X,90000.0
VV770X,CI3449X,90000.0
VV770X,CI3459X,90000.0
VV770X,CI3462X,90000.0
VV770X,CI3464X,90000.0
VV770X,CI3465X,90000.0
VV770X,CI3498X,90000.0
VV770X,CI3499X,90000.0
VV770X,CI3509X,90000.0
VV770X,CI3512X,90000.0
VV770X,CI3526X,90000.0
VV770X,CI3540X,90000.0
VV770X,CI3557X,90000.0
VV770X,CI3560X,90000.0
VV770X,CI3569X,90000.0
VV770X,CI3581X,90000.0
VV770X,CI501X,90000.0
VV770X,CI69X,90000.0
VV770X,CI765X,90000.0
VV770X,FT150X,90000.0
VV770X,PJ3531X,90000.0
VV770X,PJ564X,90000.0
VV780X,1,3600.0
VV780X,CI1004X,90000.0
VV780X,CI100X,90000.0
VV780X,CI1074X,90000.0
VV780X,CI1226X,90000.0
VV780X,CI1277X,90000.0
VV780X,CI1305X,90000.0
VV780X,CI1360X,90000.0
VV780X,CI1385X,90000.0
VV780X,CI1479X,90000.0
VV780X,CI1508X,90000.0
VV780X,CI150X,90000.0
VV780X,CI15X,90000.0
VV780X,CI1638X,90000.0
VV780X,CI170X,90000.0
VV780X,CI1786X,90000.0
VV780X,CI193X,90000.0
VV780X,CI1X,90000.0
VV780X,CI2,90000.0
VV780X,CI2056X,90000.0
VV780X,CI206X,90000.0
VV780X,CI2124X,90000.0
VV780X,CI2150X,90000.0
VV780X,CI226X,90000.0
VV780X,CI2274X,90000.0
VV780X,CI227X,90000.0
VV780X,CI2313X,90000.0
VV780X,CI248X,90000.0
VV780X,CI266X,90000.0
VV780X,CI2879X,90000.0
VV780X,CI2920X,90000.0
VV780X,CI2994X,90000.0
VV780X,CI3067X,90000.0
VV780X,CI3105X,90000.0
VV780X,CI3126X,90000.0
VV780X,CI3171X,90000.0
VV780X,CI3238X,90000.0
VV780X,CI3330X,90000.0
VV780X,CI333X,90000.0
VV780X,CI3367X,90000.0
VV780X,CI3386X,90000.0
VV780X,CI3406X,90000.0
VV780X,CI3449X,90000.0
VV780X,CI3459X,90000.0
VV780X,CI3462X,90000.0
VV780X,CI3464X,90000.0
VV780X,CI3465X,90000.0
VV780X,CI3498X,90000.0
VV780X,CI3499X,90000.0
VV780X,CI3509X,90000.0
VV780X,CI3512X,90000.0
VV780X,CI3526X,90000.0
VV780X,CI3540X,90000.0
VV780X,CI3557X,90000.0
VV780X,CI3560X,90000.0
VV780X,CI3569X,90000.0
VV780X,CI3581X,90000.0
VV780X,CI501X,90000.0
VV780X,CI69X,90000.0
VV780X,CI765X,3600.0
VV780X,FT150X,90000.0
VV780X,PJ3531X,90000.0
VV780X,PJ564X,90000.0
VV786X,1,25200.0
VV786X,CI1004X,90000.0
VV786X,CI100X,90000.0
VV786X,CI1074X,90000.0
VV786X,CI1226X,90000.0
VV786X,CI1277X,90000.0
VV786X,CI1305X,90000.0
VV786X,CI1360X,90000.0
VV786X,CI1385X,90000.0
VV786X,CI1479X,90000.0
VV786X,CI1508X,90000.0
VV786X,CI150X,90000.0
VV786X,CI15X,90000.0
VV786X,CI1638X,90000.0
VV786X,CI170X,90000.0
VV786X,CI1786X,90000.0
VV786X,CI193X,90000.0
VV786X,CI1X,90000.0
VV786X,CI2,90000.0
VV786X,CI2056X,90000.0
VV786X,CI206X,90000.0
VV786X,CI2124X,90000.0
VV786X,CI2150X,90000.0
VV786X,CI226X,90000.0
VV786X,CI2274X,90000.0
VV786X,CI227X,90000.0
VV786X,CI2313X,90000.0
VV786X,CI248X,90000.0
VV786X,CI266X,90000.0
VV786X,CI2879X,90000.0
VV786X,CI2920X,90000.0
VV786X,CI2994X,90000.0
VV786X,CI3067X,90000.0
VV786X,CI3105X,90000.0
VV786X,CI3126X,90000.0
VV786X,CI3171X,90000.0
VV786X,CI3238X,90000.0
VV786X,CI3330X,90000.0
VV786X,CI333X,90000.0
VV786X,CI3367X,90000.0
VV786X,CI3386X,90000.0
VV786X,CI3406X,90000.0
VV786X,CI3449X,90000.0
VV786X,CI3459X,90000.0
VV786X,CI3462X,90000.0
VV786X,CI3464X,90000.0
VV786X,CI3465X,90000.0
VV786X,CI3498X,90000.0
VV786X,CI3499X,90000.0
VV786X,CI3509X,90000.0
VV786X,CI3512X,90000.0
VV786X,CI3526X,90000.0
VV786X,CI3540X,90000.0
VV786X,CI3557X,90000.0
VV786X,CI3560X,90000.0
VV786X,CI3569X,90000.0
VV786X,CI3581X,90000.0
VV786X,CI501X,90000.0
VV786X,CI69X,90000.0
VV786X,CI765X,25200.0
VV786X,FT150X,90000.0
VV786X,PJ3531X,90000.0
VV786X,PJ564X,90000.0
VV787X,1,79200.0
VV787X,CI1004X,90000.0
VV787X,CI100X,90000.0
VV787X,CI1074X,90000.0
VV787X,CI1226X,90000.0
VV787X,CI1277X,90000.0
VV787X,CI1305X,90000.0
VV787X,CI1360X,90000.0
VV787X,CI1385X,90000.0
VV787X,CI1479X,79200.0
VV787X,CI1508X,79200.0
VV787X,CI150X,90000.0
VV787X,CI15X,90000.0
VV787X,CI1638X,90000.0
VV787X,CI170X,90000.0
VV787X,CI1786X,90000.0
VV787X,CI193X,90000.0
VV787X,CI1X,90000.0
VV787X,CI2,90000.0
VV787X,CI2056X,90000.0
VV787X,CI206X,90000.0
VV787X,CI2124X,90000.0
VV787X,CI2150X,90000.0
VV787X,CI226X,90000.0
VV787X,CI2274X,79200.0
VV787X,CI227X,90000.0
VV787X,CI2313X,90000.0
VV787X,CI248X,90000.0
VV787X,CI266X,79200.0
VV787X,CI2879X,90000.0
VV787X,CI2920X,90000.0
VV787X,CI2994X,90000.0
VV787X,CI3067X,90000.0
VV787X,CI3105X,90000.0
VV787X,CI3126X,90000.0
VV787X,CI3171X,90000.0
VV787X,CI3238X,90000.0
VV787X,CI3330X,90000.0
VV787X,CI333X,90000.0
VV787X,CI3367X,90000.0
VV787X,CI3386X,90000.0
VV787X,CI3406X,90000.0
VV787X,CI3449X,90000.0
VV787X,CI3459X,90000.0
VV787X,CI3462X,90000.0
VV787X,CI3464X,90000.0
VV787X,CI3465X,90000.0
VV787X,CI3498X,90000.0
VV787X,CI3499X,90000.0
VV787X,CI3509X,90000.0
VV787X,CI3512X,90000.0
VV787X,CI3526X,90000.0
VV787X,CI3540X,90000.0
VV787X,CI3557X,90000.0
VV787X,CI3560X,90000.0
VV787X,CI3569X,90000.0
VV787X,CI3581X,90000.0
VV787X,CI501X,90000.0
VV787X,CI69X,90000.0
VV787X,CI765X,90000.0
VV787X,FT150X,90000.0
VV787X,PJ3531X,90000.0
VV787X,PJ564X,90000.0
VV789X,1,10800.0
VV789X,CI1004X,90000.0
VV789X,CI100X,90000.0
VV789X,CI1074X,90000.0
VV789X,CI1226X,90000.0
VV789X,CI1277X,90000.0
VV789X,CI1305X,90000.0
VV789X,CI1360X,90000.0
VV789X,CI1385X,90000.0
VV789X,CI1479X,90000.0
VV789X,CI1508X,90000.0
VV789X,CI150X,90000.0
VV789X,CI15X,90000.0
VV789X,CI1638X,90000.0
VV789X,CI170X,90000.0
VV789X,CI1786X,90000.0
VV789X,CI193X,90000.0
VV789X,CI1X,90000.0
VV789X,CI2,90000.0
VV789X,CI2056X,90000.0
VV789X,CI206X,90000.0
VV789X,CI2124X,90000.0
VV789X,CI2150X,90000.0
VV789X,CI226X,90000.0
VV789X,CI2274X,90000.0
VV789X,CI227X,90000.0
VV789X,CI2313X,90000.0
VV789X,CI248X,90000.0
VV789X,CI266X,10800.0
VV789X,CI2879X,90000.0
VV789X,CI2920X,90000.0
VV789X,CI2994X,90000.0
VV789X,CI3067X,90000.0
VV789X,CI3105X,90000.0
VV789X,CI3126X,90000.0
VV789X,CI3171X,90000.0
VV789X,CI3238X,90000.0
VV789X,CI3330X,90000.0
VV789X,CI333X,90000.0
VV789X,CI3367X,90000.0
VV789X,CI3386X,90000.0
VV789X,CI3406X,90000.0
VV789X,CI3449X,90000.0
VV789X,CI3459X,90000.0
VV789X,CI3462X,90000.0
VV789X,CI3464X,90000.0
VV789X,CI3465X,90000.0
VV789X,CI3498X,90000.0
VV789X,CI3499X,90000.0
VV789X,CI3509X,90000.0
VV789X,CI3512X,90000.0
VV789X,CI3526X,90000.0
VV789X,CI3540X,90000.0
VV789X,CI3557X,90000.0
VV789X,CI3560X,90000.0
VV789X,CI3569X,90000.0
VV789X,CI3581X,90000.0
VV789X,CI501X,90000.0
VV789X,CI69X,90000.0
VV789X,CI765X,90000.0
VV789X,FT150X,90000.0
VV789X,PJ3531X,90000.0
VV789X,PJ564X,90000.0
VV804X,1,3600.0
VV804X,CI1004X,90000.0
VV804X,CI100X,90000.0
VV804X,CI1074X,90000.0
VV804X,CI1226X,90000.0
VV804X,CI1277X,90000.0
VV804X,CI1305X,90000.0
VV804X,CI1360X,90000.0
VV804X,CI1385X,90000.0
VV804X,CI1479X,90000.0
VV804X,CI1508X,90000.0
VV804X,CI150X,90000.0
VV804X,CI15X,90000.0
VV804X,CI1638X,90000.0
VV804X,CI170X,90000.0
VV804X,CI1786X,90000.0
VV804X,CI193X,90000.0
VV804X,CI1X,90000.0
VV804X,CI2,90000.0
VV804X,CI2056X,90000.0
VV804X,CI206X,90000.0
VV804X,CI2124X,90000.0
VV804X,CI2150X,90000.0
VV804X,CI226X,90000.0
VV804X,CI2274X,90000.0
VV804X,CI227X,90000.0
VV804X,CI2313X,90000.0
VV804X,CI248X,90000.0
VV804X,CI266X,90000.0
VV804X,CI2879X,90000.0
VV804X,CI2920X,90000.0
VV804X,CI2994X,90000.0
VV804X,CI3067X,90000.0
VV804X,CI3105X,90000.0
VV804X,CI3126X,90000.0
VV804X,CI3171X,90000.0
VV804X,CI3238X,90000.0
VV804X,CI3330X,90000.0
VV804X,CI333X,90000.0
VV804X,CI3367X,90000.0
VV804X,CI3386X,90000.0
VV804X,CI3406X,90000.0
VV804X,CI3449X,90000.0
VV804X,CI3459X,90000.0
VV804X,CI3462X,90000.0
VV804X,CI3464X,90000.0
VV804X,CI3465X,90000.0
VV804X,CI3498X,90000.0
VV804X,CI3499X,90000.0
VV804X,CI3509X,90000.0
VV804X,CI3512X,90000.0
VV804X,CI3526X,90000.0
VV804X,CI3540X,90000.0
VV804X,CI3557X,90000.0
VV804X,CI3560X,90000.0
VV804X,CI3569X,90000.0
VV804X,CI3581X,90000.0
VV804X,CI501X,90000.0
VV804X,CI69X,90000.0
VV804X,CI765X,3600.0
VV804X,FT150X,90000.0
VV804X,PJ3531X,90000.0
VV804X,PJ564X,90000.0
VV810X,1,3600.0
VV810X,CI1004X,90000.0
VV810X,CI100X,90000.0
VV810X,CI1074X,90000.0
VV810X,CI1226X,90000.0
VV810X,CI1277X,90000.0
VV810X,CI1305X,90000.0
VV810X,CI1360X,90000.0
VV810X,CI1385X,90000.0
VV810X,CI1479X,90000.0
VV810X,CI1508X,90000.0
VV810X,CI150X,90000.0
VV810X,CI15X,90000.0
VV810X,CI1638X,90000.0
VV810X,CI170X,90000.0
VV810X,CI1786X,90000.0
VV810X,CI193X,90000.0
VV810X,CI1X,90000.0
VV810X,CI2,90000.0
VV810X,CI2056X,90000.0
VV810X,CI206X,90000.0
VV810X,CI2124X,90000.0
VV810X,CI2150X,90000.0
VV810X,CI226X,90000.0
VV810X,CI2274X,90000.0
VV810X,CI227X,90000.0
VV810X,CI2313X,90000.0
VV810X,CI248X,90000.0
VV810X,CI266X,90000.0
VV810X,CI2879X,90000.0
VV810X,CI2920X,90000.0
VV810X,CI2994X,90000.0
VV810X,CI3067X,90000.0
VV810X,CI3105X,90000.0
VV810X,CI3126X,90000.0
VV810X,CI3171X,90000.0
VV810X,CI3238X,90000.0
VV810X,CI3330X,90000.0
VV810X,CI333X,90000.0
VV810X,CI3367X,90000.0
VV810X,CI3386X,90000.0
VV810X,CI3406X,90000.0
VV810X,CI3449X,90000.0
VV810X,CI3459X,90000.0
VV810X,CI3462X,90000.0
VV810X,CI3464X,90000.0
VV810X,CI3465X,90000.0
VV810X,CI3498X,90000.0
VV810X,CI3499X,90000.0
VV810X,CI3509X,90000.0
VV810X,CI3512X,90000.0
VV810X,CI3526X,90000.0
VV810X,CI3540X,90000.0
VV810X,CI3557X,90000.0
VV810X,CI3560X,90000.0
VV810X,CI3569X,90000.0
VV810X,CI3581X,90000.0
VV810X,CI501X,90000.0
VV810X,CI69X,90000.0
VV810X,CI765X,3600.0
VV810X,FT150X,90000.0
VV810X,PJ3531X,90000.0
VV810X,PJ564X,90000.0
VV829X,1,3600.0
VV829X,CI1004X,90000.0
VV829X,CI100X,90000.0
VV829X,CI1074X,90000.0
VV829X,CI1226X,90000.0
VV829X,CI1277X,90000.0
VV829X,CI1305X,90000.0
VV829X,CI1360X,90000.0
VV829X,CI1385X,90000.0
VV829X,CI1479X,90000.0
VV829X,CI1508X,90000.0
VV829X,CI150X,90000.0
VV829X,CI15X,90000.0
VV829X,CI1638X,90000.0
VV829X,CI170X,90000.0
VV829X,CI1786X,90000.0
VV829X,CI193X,90000.0
VV829X,CI1X,90000.0
VV829X,CI2,90000.0
VV829X,CI2056X,90000.0
VV829X,CI206X,90000.0
VV829X,CI2124X,90000.0
VV829X,CI2150X,90000.0
VV829X,CI226X,90000.0
VV829X,CI2274X,90000.0
VV829X,CI227X,90000.0
VV829X,CI2313X,90000.0
VV829X,CI248X,90000.0
VV829X,CI266X,90000.0
VV829X,CI2879X,90000.0
VV829X,CI2920X,90000.0
VV829X,CI2994X,90000.0
VV829X,CI3067X,90000.0
VV829X,CI3105X,90000.0
VV829X,CI3126X,90000.0
VV829X,CI3171X,90000.0
VV829X,CI3238X,90000.0
VV829X,CI3330X,90000.0
VV829X,CI333X,90000.0
VV829X,CI3367X,90000.0
VV829X,CI3386X,90000.0
VV829X,CI3406X,90000.0
VV829X,CI3449X,90000.0
VV829X,CI3459X,90000.0
VV829X,CI3462X,90000.0
VV829X,CI3464X,90000.0
VV829X,CI3465X,90000.0
VV829X,CI3498X,90000.0
VV829X,CI3499X,90000.0
VV829X,CI3509X,90000.0
VV829X,CI3512X,90000.0
VV829X,CI3526X,90000.0
VV829X,CI3540X,90000.0
VV829X,CI3557X,90000.0
VV829X,CI3560X,90000.0
VV829X,CI3569X,90000.0
VV829X,CI3581X,90000.0
VV829X,CI501X,90000.0
VV829X,CI69X,90000.0
VV829X,CI765X,90000.0
VV829X,FT150X,90000.0
VV829X,PJ3531X,90000.0
VV829X,PJ564X,90000.0
VV836X,1,3600.0
VV836X,CI1004X,90000.0
VV836X,CI100X,90000.0
VV836X,CI1074X,90000.0
VV836X,CI1226X,90000.0
VV836X,CI1277X,90000.0
VV836X,CI1305X,90000.0
VV836X,CI1360X,90000.0
VV836X,CI1385X,90000.0
VV836X,CI1479X,90000.0
VV836X,CI1508X,90000.0
VV836X,CI150X,90000.0
VV836X,CI15X,90000.0
VV836X,CI1638X,90000.0
VV836X,CI170X,90000.0
VV836X,CI1786X,90000.0
VV836X,CI193X,90000.0
VV836X,CI1X,90000.0
VV836X,CI2,90000.0
VV836X,CI2056X,90000.0
VV836X,CI206X,90000.0
VV836X,CI2124X,90000.0
VV836X,CI2150X,90000.0
VV836X,CI226X,90000.0
VV836X,CI2274X,90000.0
VV836X,CI227X,90000.0
VV836X,CI2313X,90000.0
VV836X,CI248X,90000.0
VV836X,CI266X,90000.0
VV836X,CI2879X,90000.0
VV836X,CI2920X,90000.0
VV836X,CI2994X,90000.0
VV836X,CI3067X,90000.0
VV836X,CI3105X,90000.0
VV836X,CI3126X,90000.0
VV836X,CI3171X,90000.0
VV836X,CI3238X,90000.0
VV836X,CI3330X,90000.0
VV836X,CI333X,3600.0
VV836X,CI3367X,90000.0
VV836X,CI3386X,90000.0
VV836X,CI3406X,90000.0
VV836X,CI3449X,90000.0
VV836X,CI3459X,90000.0
VV836X,CI3462X,90000.0
VV836X,CI3464X,90000.0
VV836X,CI3465X,90000.0
VV836X,CI3498X,90000.0
VV836X,CI3499X,90000.0
VV836X,CI3509X,90000.0
VV836X,CI3512X,90000.0
VV836X,CI3526X,90000.0
VV836X,CI3540X,90000.0
VV836X,CI3557X,90000.0
VV836X,CI3560X,90000.0
VV836X,CI3569X,90000.0
VV836X,CI3581X,90000.0
VV836X,CI501X,90000.0
VV836X,CI69X,90000.0
VV836X,CI765X,90000.0
VV836X,FT150X,90000.0
VV836X,PJ3531X,90000.0
VV836X,PJ564X,90000.0
VV846X,1,3600.0
VV846X,CI1004X,90000.0
VV846X,CI100X,3600.0
VV846X,CI1074X,90000.0
VV846X,CI1226X,90000.0
VV846X,CI1277X,90000.0
VV846X,CI1305X,90000.0
VV846X,CI1360X,90000.0
VV846X,CI1385X,90000.0
VV846X,CI1479X,90000.0
VV846X,CI1508X,90000.0
VV846X,CI150X,90000.0
VV846X,CI15X,90000.0
VV846X,CI1638X,90000.0
VV846X,CI170X,90000.0
VV846X,CI1786X,90000.0
VV846X,CI193X,90000.0
VV846X,CI1X,90000.0
VV846X,CI2,90000.0
VV846X,CI2056X,90000.0
VV846X,CI206X,90000.0
VV846X,CI2124X,90000.0
VV846X,CI2150X,90000.0
VV846X,CI226X,90000.0
VV846X,CI2274X,90000.0
VV846X,CI227X,90000.0
VV846X,CI2313X,90000.0
VV846X,CI248X,90000.0
VV846X,CI266X,90000.0
VV846X,CI2879X,90000.0
VV846X,CI2920X,90000.0
VV846X,CI2994X,90000.0
VV846X,CI3067X,90000.0
VV846X,CI3105X,90000.0
VV846X,CI3126X,90000.0
VV846X,CI3171X,90000.0
VV846X,CI3238X,90000.0
VV846X,CI3330X,90000.0
VV846X,CI333X,3600.0
VV846X,CI3367X,90000.0
VV846X,CI3386X,90000.0
VV846X,CI3406X,90000.0
VV846X,CI3449X,90000.0
VV846X,CI3459X,90000.0
VV846X,CI3462X,90000.0
VV846X,CI3464X,90000.0
VV846X,CI3465X,90000.0
VV846X,CI3498X,90000.0
VV846X,CI3499X,90000.0
VV846X,CI3509X,90000.0
VV846X,CI3512X,90000.0
VV846X,CI3526X,90000.0
VV846X,CI3540X,90000.0
VV846X,CI3557X,90000.0
VV846X,CI3560X,90000.0
VV846X,CI3569X,90000.0
VV846X,CI3581X,90000.0
VV846X,CI501X,90000.0
VV846X,CI69X,90000.0
VV846X,CI765X,90000.0
VV846X,FT150X,90000.0
VV846X,PJ3531X,90000.0
VV846X,PJ564X,90000.0
VV847X,1,3600.0
VV847X,CI1004X,90000.0
VV847X,CI100X,3600.0
VV847X,CI1074X,90000.0
VV847X,CI1226X,90000.0
VV847X,CI1277X,90000.0
VV847X,CI1305X,90000.0
VV847X,CI1360X,90000.0
